state,county,% Age 0 to 29 years,% Age 30 to 39,% Age 40 to 49 years,% Age 50 to 59 years,% Age 60 to 69 years,% Age 70 to 79,% Age 80 to 85+,fips
Colorado,Lincoln,36.36363636,14.50980392,12.01426025,13.51158645,10.76648841,7.771836007,5.062388592,8073
Colorado,Logan,37.46283909,13.8563731,11.77536232,12.54180602,12.06800446,7.227796358,5.067818655,8075
Colorado,Mesa,37.32858159,13.06206635,11.032133,12.43285228,13.34534323,8.157590711,4.641432833,8077
Colorado,Mineral,22.68041237,10.95360825,10.05154639,15.46391753,21.77835052,13.78865979,5.283505155,8079
Colorado,Moffat,39.54352442,13.20897786,11.43463755,13.26963907,12.7540188,6.634819533,3.154382772,8081
Colorado,Montezuma,34.24191452,11.4305375,10.70035935,13.22348803,16.07921095,9.519076382,4.805413258,8083
Colorado,Montrose,33.38939688,11.31851992,10.82342351,13.27047899,15.12294499,10.34017151,5.735064197,8085
Colorado,Morgan,41.74662091,13.29224736,11.18075495,12.11219273,10.8551019,6.31346733,4.499614819,8087
Colorado,Otero,38.85091146,11.31727431,10.74761285,12.13650174,12.96115451,8.512369792,5.474175347,8089
Colorado,Ouray,23.77405338,9.621353197,12.22842955,15.53900269,22.49120629,12.62156011,3.724394786,8091
Colorado,Park,24.67126536,11.0314723,12.62664367,19.51390386,21.09290795,8.945893512,2.117913343,8093
Colorado,Phillips,36.95753616,11.03593094,9.566028931,12.36584228,13.22911806,8.189454036,8.656089594,8095
Colorado,Pitkin,28.88579387,14.4178273,14.10027855,15.11420613,15.35376045,9.086350975,3.04178273,8097
Colorado,Prowers,41.57349556,11.52581388,10.62150608,12.03551463,12.38079579,7.456428806,4.406445248,8099
Colorado,Pueblo,38.05430702,12.62527682,11.50606761,12.55185669,12.82703293,7.845805801,4.589653135,8101
Colorado,Rio Blanco,38.92045455,13.82575758,10.66919192,13.36805556,12.70517677,6.628787879,3.882575758,8103
Colorado,Rio Grande,36.71111111,12.26666667,10.56888889,12.64,14.34666667,8.871111111,4.595555556,8105
Colorado,Routt,33.5017293,14.84863794,14.23464035,14.07531186,14.30070338,6.699568647,2.339408542,8107
Colorado,Saguache,31.74046471,9.776413854,10.50708753,14.89112962,19.62589508,10.31711238,3.141896829,8109
Colorado,San Juan,24.40944882,12.72965879,13.91076115,14.82939633,18.24146982,11.94225722,3.937007874,8111
Colorado,San Miguel,31.37590038,15.23623489,15.83445245,15.21181785,14.49151508,6.31180564,1.538273715,8113
Colorado,Sedgwick,31.17672601,11.11593574,9.986973513,11.98436822,16.76074685,10.6817195,8.293530178,8115
Colorado,Summit,34.0245751,17.33479537,14.61605444,13.40987519,12.86806205,6.31792821,1.428709646,8117
Colorado,Teller,27.68807559,10.08651278,11.46991987,17.95239804,20.31654906,9.739664314,2.746880357,8119
Colorado,Washington,35.95436953,11.9372581,10.59278876,13.11876146,14.44286005,8.046445305,5.907516806,8121
Colorado,Weld,42.87968693,14.98512591,12.73762746,11.76595982,9.910755476,5.218497956,2.502346447,8123
Colorado,Yuma,40.27944112,12.25548902,11.02794411,11.76646707,11.51696607,8.133732535,5.01996008,8125
Connecticut,Fairfield,37.18462042,11.99695282,13.28140976,15.16947563,11.30264891,6.641393566,4.423498898,9001
Connecticut,Hartford,36.63594702,13.11139166,12.27079289,14.28446606,11.78305741,7.188441319,4.725903638,9003
Connecticut,Litchfield,30.90149135,10.50405552,11.84743058,16.93933555,15.38945729,9.293195885,5.125033819,9005
Connecticut,Middlesex,32.11295657,11.40630186,12.00993349,16.38472603,14.14292915,8.69364773,5.24950517,9007
Connecticut,New Haven,36.97779903,12.6992141,12.02572235,14.29141111,12.01044752,7.332384972,4.663020918,9009
Connecticut,New London,36.17983087,12.15365239,11.45308564,14.86858282,12.88832914,7.910144536,4.546374595,9011
Connecticut,Tolland,41.78146182,10.79372652,10.87588871,14.14514879,11.68359605,6.988424407,3.731753699,9013
Connecticut,Windham,35.94384202,12.70048792,12.34159638,15.24178181,12.72612303,7.070163296,3.976005537,9015
Delaware,Kent,39.97871745,12.54382526,11.30551666,13.01484178,11.39344721,7.965275833,3.798375805,10001
Delaware,New Castle,38.29565466,13.57933975,12.21575621,13.94048289,11.51188465,6.718156382,3.738725451,10003
Delaware,Sussex,30.01535201,9.848835079,9.829208936,13.79935975,18.15505526,12.94714898,5.405039994,10005
District of Columbia,District of Columbia,40.53384203,20.38607455,11.70879273,10.44081116,8.770668584,5.059256465,3.100554484,11001
Florida,Alachua,47.7451881,12.69021618,9.860125354,10.2716739,10.20351465,6.029501104,3.199780705,12001
Florida,Baker,39.80603068,13.79650855,13.19344031,13.24986775,10.65773232,6.27049903,3.025921354,12003
Florida,Bay,36.81316012,13.34038546,11.87401167,14.12565372,12.24910544,7.502415172,4.095268421,12005
Florida,Bradford,35.73849704,14.20020193,12.58834559,13.19774989,11.83109765,8.12058272,4.323525169,12007
Florida,Brevard,31.38431999,10.89371013,10.82669151,15.21708171,14.86473128,10.48992291,6.323542471,12009
Florida,Broward,35.78118754,13.5855806,13.42132776,14.36215574,11.34528459,7.113608643,4.39085514,12011
Florida,Calhoun,34.91465003,13.63542881,13.51888668,13.45033249,11.94899568,8.103105505,4.428600809,12013
Florida,Charlotte,21.11482286,7.28061925,8.360630926,13.68447226,20.11967697,18.85533898,10.58443875,12015
Florida,Citrus,24.64019901,7.955167682,8.865739645,13.46321546,18.55417126,17.5111033,9.01040364,12017
Florida,Clay,37.3991077,12.88227998,13.20532045,14.21146655,12.07329038,7.175848791,3.052686142,12019
Florida,Collier,28.46616009,9.573090825,10.29728816,12.58111221,14.48394665,15.19599036,9.402411701,12021
Florida,Columbia,37.2523155,12.3072777,11.50021985,12.9880998,12.90867055,8.700338993,4.3430776,12023
Florida,DeSoto,35.43706154,13.41993651,11.28597722,11.93416736,11.45669396,10.5844381,5.881725306,12027
Florida,Dixie,31.02994012,11.8742515,11.18562874,14.79041916,14.49700599,11.43712575,5.185628743,12029
Florida,Duval,40.09151941,14.78834033,11.99287294,13.02562354,10.92444492,6.093365369,3.083833501,12031
Florida,Escambia,40.31990213,12.57994384,10.73735319,12.93141151,12.07445156,7.434381081,3.922556682,12033
Florida,Flagler,27.59599168,9.080282331,10.60972454,13.55796086,17.72689552,14.50114664,6.92799843,12035
Florida,Franklin,30.35105658,12.866394,11.41785958,13.70995228,15.85719155,11.400818,4.396728016,12037
Florida,Gadsden,36.47099839,11.97760056,12.60295463,14.04758792,13.15422495,7.774436746,3.972196801,12039
Florida,Gilchrist,37.18777388,10.62116564,10.76358457,13.72699387,13.35451358,9.21340929,5.132559159,12041
Florida,Glades,28.45380356,12.67851938,12.36519965,12.40891868,13.56747304,13.76420869,6.761877004,12043
Florida,Gulf,30.33283841,12.97946053,13.26404355,14.5756001,14.42093541,9.941846078,4.485275922,12045
Florida,Hamilton,38.19706499,11.72606569,12.09643606,13.21453529,12.55066387,8.266946191,3.948287911,12047
Florida,Hardee,43.62635346,11.48467609,11.84437511,11.48834649,9.932097633,7.285740503,4.338410718,12049
Florida,Hendry,43.31745115,13.31696987,12.17874675,12.26056406,9.120223313,6.437096929,3.368947926,12051
Florida,Hernando,30.44507898,10.21350169,10.94910015,13.49749823,14.90739528,12.93427292,7.053152752,12053
Florida,Highlands,28.14539384,9.256905448,8.773144635,11.38640158,15.02693884,16.68974806,10.7214676,12055
Florida,Hillsborough,39.34217559,14.5634872,13.28252446,12.9051812,10.3378969,6.282883565,3.285851089,12057
Florida,Holmes,35.35452072,11.75232325,12.65595318,13.61605997,12.84078657,8.836063049,4.944293269,12059
Florida,Indian River,27.03143959,8.862038078,9.541778633,13.44107539,16.77561574,15.117557,9.230495575,12061
Florida,Jackson,33.86398924,13.65283097,13.32160232,13.00072456,12.44177621,8.77548908,4.94358762,12063
Florida,Jefferson,29.29031355,11.33818589,12.50699888,15.36254199,15.62150056,10.73628219,5.144176932,12065
Florida,Lafayette,38.62803481,13.12414109,15.12826386,11.70407696,10.43289052,7.043060009,3.939532753,12067
Florida,Lake,31.38641496,10.82034811,11.26832073,12.86217198,14.19627204,12.68909802,6.777374157,12069
Florida,Lee,30.03259962,10.60733359,10.67452061,12.87154954,15.00576457,13.66295172,7.145280343,12071
Florida,Leon,48.49505303,12.0737636,10.23001552,10.52813314,10.0173674,5.855344579,2.800322733,12073
Florida,Levy,31.92543537,10.21584498,10.67451558,14.48368899,15.72479765,11.79789061,5.177826833,12075
Florida,Liberty,35.50904576,15.53742462,15.46647747,13.23164243,10.59477356,6.479839186,3.180796973,12077
Florida,Madison,33.69312969,12.54789789,12.64504291,13.4653786,14.02666091,8.958929246,4.662960764,12079
Florida,Manatee,30.206025,10.39242253,10.9161591,13.57156425,15.07920629,12.61627686,7.218345975,12081
Florida,Marion,30.95308867,10.28315698,10.21009676,12.47829722,14.87261686,14.03561894,7.167124566,12083
Florida,Martin,27.22046833,9.249154818,10.38890822,14.28731232,15.55632893,13.94488913,9.352938252,12085
Florida,Miami-Dade,35.77128464,13.91489151,14.27041249,14.11818085,10.5282083,6.879428849,4.517593364,12086
Florida,Monroe,27.47544217,12.27691364,12.89935623,16.14218881,15.93293081,10.63083956,4.642328762,12087
Florida,Nassau,32.05331345,11.55746109,11.84872775,14.48643862,15.30781061,10.40288004,4.343368441,12089
Florida,Okaloosa,39.5022893,14.30363441,10.80624695,13.05598039,11.53476883,7.009731315,3.787348808,12091
Florida,Okeechobee,36.01126706,12.4274743,12.42025182,13.03175482,11.76059898,9.307364518,5.04128849,12093
Florida,Orange,41.52349083,15.425399,13.53686139,12.43621641,9.230975377,5.1382506,2.708806391,12095
Florida,Osceola,41.02747357,14.63436506,13.94711813,12.18293975,9.380417946,6.059947281,2.767738254,12097
Florida,Palm Beach,32.70392297,11.63740687,11.94421582,13.41029018,12.29873864,10.35014176,7.655283756,12099
Florida,Pasco,32.84083539,11.66169412,12.66812446,13.67955822,12.87511814,10.59355484,5.681114838,12101
Florida,Pinellas,29.08539086,11.49546797,11.54396686,15.17748749,15.02389058,10.77823804,6.895558199,12103
Florida,Polk,37.33285876,12.40831684,11.81863507,12.13487399,11.95705139,9.482647819,4.865616115,12105
Florida,Putnam,34.49698637,10.2503944,10.39601958,14.07844882,15.02366409,10.54434152,5.210145221,12107
Florida,Santa Rosa,36.59289988,13.65772879,12.96355151,14.42160257,11.82944984,7.296946178,3.237821231,12113
Florida,Sarasota,24.2096654,8.200263406,9.391448216,13.28207388,17.43212145,16.68689861,10.79752905,12115
Florida,Seminole,36.7251492,14.33591546,13.598685,13.70342345,11.19996067,6.709246054,3.727620171,12117
Florida,St. Johns,33.19502401,11.63253507,13.68161063,14.24481143,13.70717491,9.237751759,4.301092185,12109
Florida,St. Lucie,32.88968885,11.06474677,11.40760071,13.49555318,13.82906505,11.1102115,6.203133953,12111
Florida,Sumter,12.9401805,6.095344611,5.941562981,8.608664585,23.94178045,31.32795874,11.14450813,12119
Florida,Suwannee,35.16100563,11.75805028,11.16064357,13.34434613,13.66115272,9.606028377,5.30877328,12121
Florida,Taylor,35.27262637,12.58844749,11.93636406,12.89830273,13.18040975,9.513018545,4.61083106,12123
Florida,Union,36.05087015,14.27041499,13.03882195,15.16733601,11.31191432,6.941097724,3.219544846,12125
Florida,Volusia,31.99376116,10.86043343,10.94006261,14.1100709,15.00242906,10.94992494,6.143317907,12127
Florida,Wakulla,35.08209852,14.04454576,14.19241551,14.27251163,12.27626999,7.39348757,2.738671021,12129
Florida,Walton,32.04343257,12.52399299,12.13590193,14.98844133,14.76567426,9.527145359,4.015411559,12131
Florida,Washington,35.77974277,12.70498392,13.31189711,14.28456592,12.03376206,8.38022508,3.504823151,12133
Georgia,Appling,39.22840006,11.59020911,12.06030151,13.14637705,12.352083,7.807856487,3.814772789,13001
Georgia,Atkinson,42.31649994,12.14896951,13.07701579,12.73954441,10.50982283,6.580691816,2.627455707,13003
Georgia,Bacon,40.37550291,11.96244971,13.32141261,11.79257935,12.19490389,6.928922664,3.424228878,13005
Georgia,Baker,32.79430789,9.993531695,11.38421734,15.26520052,15.94437257,9.152652005,5.465717982,13007
Georgia,Baldwin,43.63831069,10.87165072,10.55261808,12.6542177,11.6770408,7.12357495,3.482587065,13009
Georgia,Banks,36.40193807,11.79692437,13.32947124,14.29323783,12.38677059,8.679165789,3.1124921,13011
Georgia,Barrow,41.17363165,14.8919056,13.51458377,12.57409447,9.742726676,5.697385192,2.405672635,13013
Georgia,Bartow,39.58912864,12.82234418,13.32888505,14.15401098,10.83189234,6.529584242,2.744154575,13015
Georgia,Ben Hill,38.82766426,12.00333591,11.72931435,12.97432537,12.71817478,7.976410318,3.770775004,13017
Georgia,Berrien,38.18824018,11.94681072,12.36754623,14.0297112,11.59360066,7.957614793,3.91647621,13019
Georgia,Bibb,42.17185408,12.37793527,11.33087299,12.39753094,11.30474542,6.685391424,3.731669878,13021
Georgia,Bleckley,41.31484655,10.79607415,11.40364543,13.56909176,10.51565664,7.633587786,4.767097679,13023
Georgia,Brantley,37.98486532,11.47801238,13.1872784,14.39911097,12.13949304,7.313330158,3.497909721,13025
Georgia,Brooks,34.94488494,11.11970605,11.72564946,15.07767679,13.70463482,9.417907561,4.009540385,13027
Georgia,Bryan,43.30210711,16.0434543,13.96520507,11.40937836,8.520297043,4.655068357,2.104489753,13029
Georgia,Bulloch,51.0854378,12.04202029,10.21657007,10.22562616,8.946129166,5.119281722,2.364934796,13031
Georgia,Burke,40.54319226,11.59077733,11.7736253,13.57088704,12.55407394,6.836730143,3.130713999,13033
Georgia,Butts,38.01512834,13.4295044,13.16496507,13.90898194,11.15198611,7.134295044,3.19513909,13035
Georgia,Calhoun,34.20969773,15.56989924,15.25503778,13.06675063,10.87846348,6.643576826,4.376574307,13037
Georgia,Camden,44.98761108,13.68370065,10.46071874,11.83560929,10.00801088,6.574510498,2.449838851,13039
Georgia,Candler,39.2211148,11.43410853,12.03396087,12.95681063,12.26467331,8.684016242,3.405315615,13043
Georgia,Carroll,43.73312112,12.49312146,12.37459893,12.2636957,10.13113672,6.208887497,2.795438576,13045
Georgia,Catoosa,36.78730347,12.08840107,13.5879561,13.54345891,11.8748146,8.095520617,4.022545239,13047
Georgia,Charlton,37.34577421,14.25046268,13.10148057,13.57958051,10.44879704,7.557063541,3.716841456,13049
Georgia,Chatham,40.92428984,14.38372033,11.38401425,12.02614153,11.01920849,6.760144539,3.502481025,13051
Georgia,Chattahoochee,64.96630475,15.49045301,7.328715837,5.316360914,3.444402845,2.19955073,1.254211906,13053
Georgia,Chattooga,37.47882211,12.06938282,12.69463493,13.36425978,12.46066962,7.805566761,4.126663977,13055
Georgia,Cherokee,38.34089451,12.90030651,14.8711976,14.11888302,10.75392781,6.605573896,2.409216641,13057
Georgia,Clarke,52.62231996,13.28202309,9.813084112,8.850231681,8.368805466,4.684677609,2.378858085,13059
Georgia,Clay,31.93626602,10.91098026,9.317630759,12.33113959,16.90335989,12.43505369,6.165569796,13061
Georgia,Clayton,46.23517428,14.00445419,12.99794555,12.38506293,8.88386306,4.006007976,1.487492015,13063
Georgia,Clinch,40.5234657,12.06377858,12.15403129,12.69554753,11.77797834,7.806859206,2.97833935,13065
Georgia,Cobb,40.01466576,14.39028096,14.27031241,13.52737939,9.968752684,5.423556381,2.40505242,13067
Georgia,Coffee,42.1089272,13.3989279,12.89304527,12.55888427,10.09908802,6.219107512,2.722019818,13069
Georgia,Colquitt,41.47657484,12.79171785,12.39910511,12.26311634,10.64221793,6.948587471,3.47868047,13071
Georgia,Columbia,40.12612531,14.61459191,13.37926386,12.6883616,10.52686158,5.912852986,2.751942758,13073
Georgia,Cook,39.80305326,12.2596434,12.52767743,13.02878452,11.35065843,7.365108962,3.665074001,13075
Georgia,Coweta,38.87114024,12.78999616,14.07338343,14.57796303,10.52281577,6.499890309,2.664811057,13077
Georgia,Crawford,33.77171619,11.19499919,12.01493749,16.60983926,14.10943335,9.019321318,3.279753207,13079
Georgia,Crisp,38.21954781,11.60125658,11.43312243,13.16313437,13.0259723,7.902305208,4.654661298,13081
Georgia,Dade,37.17490447,10.60643412,12.1841489,13.33045729,13.79267842,8.665105386,4.246271416,13083
Georgia,Dawson,34.27022286,11.34234342,12.76163138,14.55966192,13.65466651,10.02272455,3.388749352,13085
Georgia,Decatur,40.42521167,11.59360301,12.2784572,13.1364064,11.23236124,7.315145814,4.018814675,13087
Georgia,DeKalb,40.22216406,15.824299,13.3955361,12.6057751,10.11938278,5.196825623,2.636017331,13089
Georgia,Dodge,34.94808017,12.27722772,13.82274813,14.17531997,12.40763101,8.017387105,4.351605892,13091
Georgia,Dooly,31.83277397,12.47628776,13.4174814,14.38785933,14.25652999,9.193054137,4.436013425,13093
Georgia,Dougherty,44.59520182,11.70281556,10.78110102,11.53622744,11.37621516,6.366515788,3.641923216,13095
Georgia,Douglas,41.96695819,12.65868947,14.64725351,13.78508371,9.613227735,5.289305104,2.039482285,13097
Georgia,Early,39.01629745,10.59822387,11.74002147,13.28193618,11.60339612,9.017273348,4.742851566,13099
Georgia,Echols,41.35,14.075,13.6,12.5,10.15,4.85,3.475,13101
Georgia,Effingham,41.41019457,14.52805917,13.70316771,13.15002412,9.784531275,5.298279466,2.125743689,13103
Georgia,Elbert,35.57531381,11.30753138,11.15585774,14.10564854,13.37343096,9.367154812,5.115062762,13105
Georgia,Emanuel,40.71289581,13.20980011,11.37891385,12.38280559,11.60445781,7.142225367,3.568901468,13107
Georgia,Evans,40.88238037,12.30295681,11.85523738,12.81596866,10.88517862,7.434008022,3.824270124,13109
Georgia,Fannin,27.34940687,8.954706517,10.30272685,14.34293637,19.48467108,13.49560931,6.069942998,13111
Georgia,Fayette,36.24304815,9.893441684,12.97296821,15.45492204,13.32023022,8.362492178,3.752897522,13113
Georgia,Floyd,40.01347943,12.25402596,12.10697765,12.74316583,11.44730258,7.40041051,4.034638047,13115
Georgia,Forsyth,38.90546549,13.28292732,17.32202931,13.8682738,8.545635893,5.752455497,2.323212686,13117
Georgia,Franklin,37.98809886,11.11497198,11.54063328,13.56469617,12.68731269,8.726056552,4.378230465,13119
Georgia,Fulton,40.96440958,15.49193707,14.00609839,12.71176272,9.238901681,5.01650297,2.570387596,13121
Georgia,Gilmer,30.87357217,9.832554517,11.82502596,14.24584631,16.90355659,11.63681205,4.682632399,13123
Georgia,Glascock,35.92654424,10.41736227,14.32387312,14.3572621,12.35392321,8.013355593,4.607679466,13125
Georgia,Glynn,36.0659008,11.62416832,11.69926894,13.4347974,13.44653188,9.39931236,4.330020301,13127
Georgia,Gordon,39.34991766,12.50931785,13.70373581,13.78001213,10.70988992,6.821530727,3.125595909,13129
